author-pid,degree_centrality,eigenvector_centrality,betweeness_centrality,closeness_centrality
44/9910,0.001515457668215801,8.211371457196204e-08,1.7864342187044236e-07,0.2125265711893157
11/1735-4,0.001515457668215801,7.111021516203227e-07,1.1977616094932512e-07,0.23484471018103306
53/2189-44,0.001515457668215801,4.980479841756411e-06,1.2028522400007374e-05,0.26122298171069647
17/4140,0.001515457668215801,7.019623221418083e-07,1.3678982017508158e-07,0.23569472556256696
180/7852,0.001515457668215801,0.0019361785158123087,0.0003938786285972614,0.28690686686570627
73/2476,0.001515457668215801,0.00010531391514807783,0.00036982276358959125,0.2892291508386418
86/4843-1,0.001515457668215801,7.493525599543499e-05,5.333744452839533e-06,0.27520435967302453
46/4171,0.001515457668215801,4.030838324976903e-05,0.0009777143335661861,0.28261428204322875
l/XueLiu,0.001515457668215801,3.3020330626976457e-06,0.0005793148963427882,0.25116090233195465
75/4601,0.001515457668215801,1.6975779657035749e-06,0.0006721651381913437,0.24499393579366846
75/3158-3,0.001515457668215801,9.177265600726856e-07,2.6316207286020403e-05,0.23891476984720847
151/4520,0.001515457668215801,1.4054574565743588e-06,1.3851424490320124e-07,0.23552086803407415
64/7096,0.001515457668215801,9.96200353462039e-06,3.137874661553117e-05,0.26185185185185184
35/1103,0.001515457668215801,4.4421439789074275e-06,0.0024399082226766455,0.2743652289610822
28/6855,0.001515457668215801,0.0018290667987169598,0.0005804029830598625,0.25337907024370265
97/7693,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
216/4086,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
82/5132,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
82/1512,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
181/2817,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
40/3934,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
81/7010,0.001515457668215801,3.436447215460241e-05,,0.2549782323089209
20/10116,0.001515457668215801,3.21157076249e-06,5.910665968616309e-05,0.2546502354061077
73/1823,0.001515457668215801,3.0181868910210145e-05,0.00034219955593330775,0.2649215780739789
200/8416,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
200/8525,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
200/8866,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
161/0938,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
74/6520,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
202/1682,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
57/1419,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
82/3605,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
62/1236,0.001515457668215801,3.171019055524629e-05,,0.2605353899607802
218/6513,0.001515457668215801,3.0229084699510285e-05,0.0002891011322760667,0.2752655876300128
40/1491-40,0.001515457668215801,1.3501189962078892e-05,0.0004746500924872561,0.26661279461279463
92/235,0.001515457668215801,0.00018056946007786196,0.00035797800872005306,0.3094188627340648
712133,0.001515457668215801,6.929779651348322e-05,0.0002795984710826925,0.3049385378477464
237/1260,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
237/0931,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
228/6942,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
154/1110,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
191/6675,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
121/3716,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
13/6934,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
200/0294,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
95/6911,0.001515457668215801,4.2911657652601994e-07,,0.2104882613133719
84/33,0.001515457668215801,1.402144521893821e-05,7.438371060233692e-05,0.2771074218203197
166/4379,0.001515457668215801,3.653215908091286e-05,1.7096690021531016e-05,0.28615206707140795
45/4163,0.001515457668215801,2.9118105177102263e-06,2.970711650924151e-05,0.25457818930041154
z/JunZhang5,0.001515457668215801,2.881171020181791e-05,9.884473979272013e-06,0.2754954353150746
70/3658,0.001515457668215801,1.416500534482262e-08,3.470786482054308e-07,0.18059077888667918
z/YongdongZhang,0.001515457668215801,5.797740919103563e-05,5.851200673379543e-05,0.26823848238482384
62/2365,0.001515457668215801,2.4429629654563428e-06,5.291248019210245e-07,0.25983094450569644
128/3106,0.0014144271570014143,1.2044062062090932e-06,3.0222355149268704e-05,0.2490062893081761
192/5163,0.0014144271570014143,2.235090988599294e-06,0.0001283895974401023,0.257928338762215
45/4363,0.0014144271570014143,8.889451896216048e-07,1.2969269375519464e-07,0.24214105731829635
61/1951-1,0.0014144271570014143,1.9163524282281244e-05,0.0006818712292153128,0.2672895681996165
146/6418,0.0014144271570014143,2.274212550985309e-05,0.0002562128163534733,0.2793283476788486
64/4397,0.0014144271570014143,6.022708937896772e-05,0.00035187389994514575,0.3121314370407745
77/2927,0.0014144271570014143,5.050028980841123e-05,0.0005058696036237358,0.2974873767732628
20/2537,0.0014144271570014143,4.425306359108493e-05,0.000623085164571591,0.28647506584469334
165/1403,0.0014144271570014143,4.840912840019307e-05,1.6775424952065742e-05,0.2754341050756901
82/1447,0.0014144271570014143,8.934960805735933e-05,9.869846243737421e-05,0.3039646224242238
46/3359-1,0.0014144271570014143,0.00011707740676523123,2.620487055306219e-05,0.2924508790072389
51/7514-1,0.0014144271570014143,2.604351781475083e-06,5.878719578398856e-06,0.2552609861770167
1396383,0.0014144271570014143,3.423700961006194e-05,0.00016809105981470374,0.28786644951140067
19/2004,0.0014144271570014143,4.242813905774298e-06,9.225487387888929e-08,0.25531366075113493
21/1429,0.0014144271570014143,9.260887194997677e-06,0.0011828638319504583,0.29221776098252245
18/4245,0.0014144271570014143,3.6304002449212343e-06,7.908458853006226e-08,0.25531366075113493
75/148,0.0014144271570014143,4.9852292605534105e-05,0.00124940222425273,0.287724194064126
1357334,0.0014144271570014143,4.089276927280889e-06,5.196945689736233e-06,0.25909638238835664
136/8652,0.0014144271570014143,3.915669338554015e-06,9.302300898222306e-07,0.25911673080447134
97/4080,0.0014144271570014143,4.1310178905414305e-06,5.114831061589541e-06,0.26098191214470284
90/5196,0.0014144271570014143,7.470624860525283e-06,5.318454882531916e-06,0.2658180255666559
155/1107,0.0014144271570014143,5.6730732462174694e-06,8.244001315300705e-05,0.2709331289519065
46/9687,0.0014144271570014143,6.69905826938657e-05,0.000189316380588018,0.3001758961606114
204/0140,0.0014144271570014143,7.873320599341387e-06,0.00012715305088741307,0.2866908037653874
89/6013,0.0014144271570014143,2.437783698991547e-05,0.0007851750786645274,0.27685938854857206
117/4275,0.0014144271570014143,3.1475802821919654e-05,9.30878130357558e-05,0.2833018489896388
48/3801,0.0014144271570014143,2.2663113792843536e-05,0.0005587901923965399,0.2875737238153346
83/1065,0.0014144271570014143,2.9648483157312825e-05,0.0001555152378738393,0.2619974059662776
55/1170,0.0014144271570014143,1.678810966478221e-05,0.0009748952810501388,0.2808580670790534
121/1326,0.0014144271570014143,4.04420235756645e-05,9.090128064671393e-05,0.2850231808103205
43/5611,0.0014144271570014143,0.0005505660680217834,0.0002448327333264888,0.27599475782840255
37/4190-55,0.0014144271570014143,2.2422200937381086e-06,1.7473929366014732e-06,0.25753909400775377
47/6668,0.0014144271570014143,6.349032675010861e-06,0.00033991732269061725,0.29226953286482016
56/5380,0.0014144271570014143,3.7745189486598193e-06,0.0004648065306725725,0.275303868940005
173/7036,0.0014144271570014143,3.7319237059196166e-05,1.5919479622215615e-05,0.2611265004616805
l/SeongWhanLee,0.0014144271570014143,0.0012292743102967666,9.19046094205674e-05,0.2716245883644347
59/1351,0.0014144271570014143,2.3082451325450737e-05,1.1015637832520626e-05,0.26670618667816337
118/5252,0.0014144271570014143,3.9715459438632634e-05,2.446042081031932e-05,0.27690586095957476
51/2525,0.0014144271570014143,2.14129300555824e-05,1.6796055592648848e-05,0.257827559260224
40/4823,0.0014144271570014143,4.891195594828995e-05,4.511691339873407e-05,0.26808591316594893
h/ShiMinHu,0.0014144271570014143,1.0280055152301193e-05,8.994741104392996e-07,0.24745
2029014,0.0014144271570014143,9.215875964324998e-05,4.8048895340878516e-05,0.29462717666319393
11/10767,0.0014144271570014143,5.897458703657995e-05,6.022792918041032e-05,0.27440326023675526
83/274,0.0014144271570014143,7.6000240096336935e-06,1.3840686422002009e-06,0.24745
00/2494,0.0014144271570014143,5.910744801373565e-06,0.00023732436163801128,0.28578853150083733
28/2073-1,0.0014144271570014143,1.632425899265923e-06,2.2458030177998467e-07,0.24281228534981847
28/3364-1,0.0014144271570014143,1.6344427603716036e-06,6.533245142690462e-08,0.24281228534981847
72/51,0.0014144271570014143,4.343516295475872e-06,0.00022102345736720017,0.2726947130616855
29/11273,0.0014144271570014143,3.171675290283001e-05,0.00022965678876411016,0.2850067666791442
36/8017,0.0014144271570014143,3.824203889839907e-05,0.0003206353515880668,0.3047507620308507
52/3060,0.0014144271570014143,5.321380057706587e-06,3.2921849680420646e-05,0.26239329834049097
89/473,0.0014144271570014143,3.245713617026856e-05,7.691775898916119e-05,0.28097765918187756
136/3467,0.0014144271570014143,3.245713617026856e-05,7.691775898916119e-05,0.28097765918187756
39/449,0.0014144271570014143,2.3326744694034906e-05,0.00043067532791433684,0.27474601676566923
44/10349,0.0014144271570014143,3.6279580975734456e-05,4.53504768931642e-05,0.3031732418524871
10/10089,0.0014144271570014143,4.264580333208183e-06,2.8801660255754114e-06,0.2706886178417109
35/5229,0.0014144271570014143,5.032516137976948e-06,,0.2700240069838499
60/1416,0.0014144271570014143,8.971341826909584e-07,5.4174291037869884e-05,0.22548237920586828
86/2624,0.0014144271570014143,8.971341826909584e-07,5.4174291037869884e-05,0.22548237920586828
139/0725,0.0014144271570014143,7.83099898896168e-08,4.593687990954232e-07,0.21252200798728904
189/3080,0.0014144271570014143,8.112503649467749e-08,1.143317899970831e-07,0.21252200798728904
38/58,0.0014144271570014143,8.112503649467749e-08,1.143317899970831e-07,0.21252200798728904
92/4253,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
33/119,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
h/HermannHellwagner,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
141/0604,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
134/5466,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
48/2540,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
43/8706,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
23/5764,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
50/2136,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
22/3732-1,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
20/6664,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
19/204,0.0014144271570014143,5.733463757080099e-07,,0.22540022316853778
59/4694,0.0014144271570014143,2.1099365620365683e-06,5.675052302991992e-05,0.2520563294201533
2110099,0.0014144271570014143,7.493844681489336e-07,2.882916584424853e-05,0.22575494936593377
149/0439,0.0014144271570014143,7.181073882232039e-05,5.10164635530995e-05,0.2845152203282647
124/6824,0.0014144271570014143,3.640145676389866e-06,2.2615100337579624e-05,0.26379190874686853
83/1359-1,0.0014144271570014143,8.786052299415699e-06,0.0012029475494323364,0.28259007594358476
2951678,0.0014144271570014143,9.23415571552425e-07,1.182944874689049e-05,0.23890900313782285
w/YuWang2,0.0014144271570014143,9.123920749435577e-07,2.80092083209364e-05,0.23890900313782285
216/6227,0.0014144271570014143,4.829168029071546e-06,6.939791113511558e-06,0.2662971831364847
94/4256,0.0014144271570014143,6.1916919580481955e-06,1.8289683667688138e-07,0.25890661783939317
37/4220,0.0014144271570014143,3.142603055594331e-06,2.6777146529272624e-05,0.2680931744312026
s/ZhendongSu,0.0014144271570014143,2.534234201715701e-06,1.469980157105354e-07,0.25890661783939317
p/JunPang,0.0014144271570014143,2.9665537349153667e-06,1.5192464078257653e-06,0.2608306103088437
186/4665,0.0014144271570014143,1.0024142645788231e-06,1.6996645566530657e-07,0.22643667642752563
186/5560,0.0014144271570014143,1.0024142645788231e-06,1.6996645566530657e-07,0.22643667642752563
178/3086,0.0014144271570014143,1.2476164926910339e-06,0.00022634749012314325,0.2563451776649746
168/9593,0.0014144271570014143,6.224250019879343e-06,0.00048589408978874974,0.27557213653321455
142/2453,0.0014144271570014143,0.00241746719813131,,0.24343334972946384
23/9712,0.0014144271570014143,0.00241746719813131,,0.24343334972946384
136/0490,0.0014144271570014143,1.949953223054895e-06,5.920753410563232e-07,0.23226563416637333
72/5816,0.0014144271570014143,5.547809696563062e-05,0.0001183174330896106,0.3024506508586445
153/2320,0.0014144271570014143,5.6641251388677414e-05,3.0402166976446522e-06,0.29193334316472497
36/3184,0.0014144271570014143,5.6641251388677414e-05,3.0402166976446522e-06,0.29193334316472497
61/7591,0.0014144271570014143,5.6641251388677414e-05,3.0402166976446522e-06,0.29193334316472497
71/6601,0.0014144271570014143,3.821686452037527e-05,2.612715060095039e-05,0.2902554177296853
68/6056,0.0014144271570014143,3.435499054024343e-05,6.3710834301051415e-06,0.28526139835149
72/5844,0.0014144271570014143,3.44023077112101e-05,3.3589572288563035e-06,0.284613393909768
120/6800,0.0014144271570014143,3.8173577591968674e-05,2.9530015804397393e-05,0.28992384299941415
91/11104,0.0014144271570014143,2.8789442131211788e-05,0.0006489491726308496,0.29274496465647276
99/7570,0.0014144271570014143,4.252073379442094e-07,2.0926800847680387e-07,0.21048378522062733
234/3026,0.0014144271570014143,1.2228040414426478e-05,2.2944134727305794e-07,0.25735829433177326
22/2540,0.0014144271570014143,1.2228040414426478e-05,2.2944134727305794e-07,0.25735829433177326
l/ZehuaLiu,0.0014144271570014143,1.5829599963105117e-05,3.21432087876813e-05,0.27822127276815833
180/1448,0.0014144271570014143,3.548080367849499e-05,2.17269449115037e-05,0.28995781579564095
71/5802,0.0014144271570014143,2.105064711498804e-06,4.688990707493122e-05,0.2528095627298733
26/8765,0.0014144271570014143,2.2353391037539005e-06,0.00032076928270869493,0.2657038548265865
92/972,0.0014144271570014143,4.385576179995476e-05,0.00038283882466436423,0.29934976561318616
s/MarkSanderson,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
54/4948,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
80/2320,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
144/4961,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
d/DeboraDonato,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
a/RAgrawal,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
c/CarlosCastillo1,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
t/VincentSMTseng,0.0014144271570014143,2.853657519250957e-06,,0.2636794714689115
41/5232-1,0.0014144271570014143,2.874058046379004e-05,8.26476839581576e-06,0.2751967080935302
29/5010-8,0.0014144271570014143,0.0012575695610727738,0.0004848972859021345,0.2804363224252727
98/5684-3,0.0014144271570014143,3.4093535570104684e-05,3.371270401532917e-05,0.24169759718695058
153/5382,0.0014144271570014143,5.8798568488202105e-05,2.2763408415143842e-05,0.26897470039946736
126/8221,0.0013133966457870277,1.886765681005759e-06,0.0011102274408549236,0.2624280828273723
83/7953-1,0.0013133966457870277,1.1520533517311322e-06,1.1485555155370585e-05,0.2469437652811736
01/1397,0.0013133966457870277,1.1980890539517364e-06,1.2610458797481593e-05,0.2469437652811736
91/2072,0.0013133966457870277,1.1647895658831826e-06,1.3803715126568478e-05,0.24741288806679
c/YeowMengChee,0.0013133966457870277,3.7415082160245804e-05,0.0004187650544614439,0.28641703802303375
