author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year
Duong Nguyen Binh Ta,71/3256,conf/simutools/TaNNDTCZ11,1,06/11062,89,1,0.2958954889240979,0.0010461849513935418,2011.0
Duong Nguyen Binh Ta,71/3256,conf/simutools/TaNNDTCZ11,1,94/11062,89,1,0.2958954889240979,0.0010461849513935418,2011.0
Henry Fuchs,f/HenryFuchs,conf/cgi/XiaGSCF18,1,219/8207,32,3,0.2837729357798165,0.0003761563870179027,2018.0
Henry Fuchs,f/HenryFuchs,conf/ismar/XiaGSCCF20,1,277/7719,32,1,0.2837729357798165,0.0003761563870179027,2020.0
Henry Fuchs,f/HenryFuchs,conf/cgi/XiaGSCF18,1,36/2946,32,3,0.2837729357798165,0.0003761563870179027,2018.0
Henry Fuchs,f/HenryFuchs,journals/tvcg/XiaGSCRCF19,1,224/0700,32,2,0.2837729357798165,0.0003761563870179027,2019.0
Henry Fuchs,f/HenryFuchs,conf/cgi/XiaGSCF18,1,202/0204,32,2,0.2837729357798165,0.0003761563870179027,2018.0
Henry Fuchs,f/HenryFuchs,journals/tvcg/XiaGSCRCF19,1,125/1529,32,1,0.2837729357798165,0.0003761563870179027,2019.0
Ivor W. Tsang,35/5873,conf/icassp/ChenVTC15,3,127/7214,161,2,0.3318803648068669,0.001892536822183823,2015.0
Ivor W. Tsang,35/5873,conf/icml/TanTWVP14,3,49/2007,161,5,0.3318803648068669,0.001892536822183823,2014.0
Ivor W. Tsang,35/5873,conf/icassp/ChenVTC15,3,29/3808,161,2,0.3318803648068669,0.001892536822183823,2015.0
Jianxin Wu,w/JianxinWu,conf/acpr/TanCW15,2,181/4463,67,1,0.3156350648936509,0.0007875774353187338,2015.0
Jianxin Wu,w/JianxinWu,conf/acpr/TanCW15,2,29/3808,67,1,0.3156350648936509,0.0007875774353187338,2015.0
Ivor W. Tsang,35/5873,conf/icassp/ChenVTC15,3,92/8616,161,1,0.3318803648068669,0.001892536822183823,2015.0
Henry Fuchs,f/HenryFuchs,conf/eurographics/FleuryPCF14,1,344791,32,1,0.2837729357798165,0.0003761563870179027,2014.0
Henry Fuchs,f/HenryFuchs,conf/eurographics/FleuryPCF14,1,15/3519,32,1,0.2837729357798165,0.0003761563870179027,2014.0
Shuicheng Yan,y/ShuichengYan,journals/tcsv/XuCYDC10,4,09/3493-1,63,1,0.3215620025340307,0.0007405578869414959,2010.0
Shuicheng Yan,y/ShuichengYan,journals/tcsv/XuCYDC10,4,54/7057,63,1,0.3215620025340307,0.0007405578869414959,2010.0
Shuicheng Yan,y/ShuichengYan,journals/tcsv/XuCYDC10,4,c/ShihFuChang,63,1,0.3215620025340307,0.0007405578869414959,2010.0
Shuicheng Yan,y/ShuichengYan,journals/tcsv/XuCYDC10,4,29/3808,63,1,0.3215620025340307,0.0007405578869414959,2010.0
Shih-Fu Chang,c/ShihFuChang,journals/tcsv/XuCYDC10,5,09/3493-1,73,1,0.2770298636961572,0.0008581067578845906,2010.0
Shih-Fu Chang,c/ShihFuChang,journals/tcsv/XuCYDC10,5,y/ShuichengYan,73,1,0.2770298636961572,0.0008581067578845906,2010.0
Shih-Fu Chang,c/ShihFuChang,journals/tcsv/XuCYDC10,5,54/7057,73,1,0.2770298636961572,0.0008581067578845906,2010.0
Shih-Fu Chang,c/ShihFuChang,journals/tcsv/XuCYDC10,5,29/3808,73,1,0.2770298636961572,0.0008581067578845906,2010.0
Arridhana Ciptadi,47/849,conf/cvpr/ChamCTPC10,1,55/8652,4,1,0.2749902761571373,4.7019548377237836e-05,2010.0
Arridhana Ciptadi,47/849,conf/cvpr/ChamCTPC10,1,86/4091,4,1,0.2749902761571373,4.7019548377237836e-05,2010.0
Arridhana Ciptadi,47/849,conf/cvpr/ChamCTPC10,1,29/3808,4,1,0.2749902761571373,4.7019548377237836e-05,2010.0
Arridhana Ciptadi,47/849,conf/cvpr/ChamCTPC10,1,384358,4,1,0.2749902761571373,4.7019548377237836e-05,2010.0
Wei-Chian Tan,55/8652,conf/cvpr/ChamCTPC10,1,47/849,13,1,0.2779790490633864,0.00015281353222602298,2010.0
Wei-Chian Tan,55/8652,conf/cvpr/ChamCTPC10,1,86/4091,13,1,0.2779790490633864,0.00015281353222602298,2010.0
Wei-Chian Tan,55/8652,conf/cvpr/ChamCTPC10,1,29/3808,13,1,0.2779790490633864,0.00015281353222602298,2010.0
Wei-Chian Tan,55/8652,conf/cvpr/ChamCTPC10,1,384358,13,1,0.2779790490633864,0.00015281353222602298,2010.0
Minh-Tri Pham,86/4091,conf/cvpr/ChamCTPC10,2,47/849,7,1,0.2590828185530311,8.228420966016621e-05,2010.0
Minh-Tri Pham,86/4091,conf/cvpr/ChamCTPC10,2,55/8652,7,1,0.2590828185530311,8.228420966016621e-05,2010.0
Minh-Tri Pham,86/4091,conf/cvpr/PhamGHC10,2,29/3808,7,2,0.2590828185530311,8.228420966016621e-05,2010.0
Minh-Tri Pham,86/4091,conf/cvpr/ChamCTPC10,2,384358,7,1,0.2590828185530311,8.228420966016621e-05,2010.0
Minh-Tri Pham,86/4091,conf/cvpr/PhamGHC10,2,89/4402-2,7,1,0.2590828185530311,8.228420966016621e-05,2010.0
Minh-Tri Pham,86/4091,conf/cvpr/PhamGHC10,2,2466575,7,1,0.2590828185530311,8.228420966016621e-05,2010.0
Yang Gao 0002,89/4402-2,conf/cvpr/PhamGHC10,1,86/4091,3,1,0.2414676392378814,3.526466128292838e-05,2010.0
Yang Gao 0002,89/4402-2,conf/cvpr/PhamGHC10,1,2466575,3,1,0.2414676392378814,3.526466128292838e-05,2010.0
Yang Gao 0002,89/4402-2,conf/cvpr/PhamGHC10,1,29/3808,3,1,0.2414676392378814,3.526466128292838e-05,2010.0
Viet-Dung Hoang,2466575,conf/cvpr/PhamGHC10,1,86/4091,3,1,0.2414676392378814,3.526466128292838e-05,2010.0
Viet-Dung Hoang,2466575,conf/cvpr/PhamGHC10,1,89/4402-2,3,1,0.2414676392378814,3.526466128292838e-05,2010.0
Viet-Dung Hoang,2466575,conf/cvpr/PhamGHC10,1,29/3808,3,1,0.2414676392378814,3.526466128292838e-05,2010.0
Yong Liu 0020,29/4867-20,conf/embc/VuongLCLCWL20,1,88/774,107,1,0.3114635451084049,0.0012577729190911121,2020.0
Yong Liu 0020,29/4867-20,conf/embc/VuongLCLCWL20,1,2029714,107,1,0.3114635451084049,0.0012577729190911121,2020.0
Yong Liu 0020,29/4867-20,journals/ploscb/LiuWMZL16,1,16/0-8,107,3,0.3114635451084049,0.0012577729190911121,2016.0
Yong Liu 0020,29/4867-20,journals/ploscb/LiuWMZL16,1,l/XiaoliLi,107,2,0.3114635451084049,0.0012577729190911121,2016.0
Yong Liu 0020,29/4867-20,conf/embc/VuongLCLCWL20,1,80/2106,107,1,0.3114635451084049,0.0012577729190911121,2020.0
Yong Liu 0020,29/4867-20,conf/embc/VuongLCLCWL20,1,30/6609,107,1,0.3114635451084049,0.0012577729190911121,2020.0
Xiaoli Li 0001,l/XiaoliLi,conf/embc/VuongLCLCWL20,3,88/774,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/ploscb/LiuWMZL16,3,29/4867-20,161,2,0.3135056379070062,0.001892536822183823,2016.0
Xiaoli Li 0001,l/XiaoliLi,journals/corr/abs-2007-09868,3,2029714,161,4,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/ploscb/LiuWMZL16,3,16/0-8,161,18,0.3135056379070062,0.001892536822183823,2016.0
Xiaoli Li 0001,l/XiaoliLi,conf/embc/VuongLCLCWL20,3,80/2106,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,conf/embc/VuongLCLCWL20,3,30/6609,161,1,0.3135056379070062,0.001892536822183823,2020.0
Tzu-Yi Hung,1564822,conf/mmm/HungVNC17,3,192/2165,30,2,0.292736306636697,0.00035264661282928376,2017.0
Tzu-Yi Hung,1564822,conf/icip/VaikundamHC16,3,191/2615,30,3,0.292736306636697,0.00035264661282928376,2016.0
Tzu-Yi Hung,1564822,conf/isie/PanHC16,3,384358,30,4,0.292736306636697,0.00035264661282928376,2016.0
Tzu-Yi Hung,1564822,conf/isie/PanHC16,3,204/0966,30,1,0.292736306636697,0.00035264661282928376,2016.0
Zhixiang Ren,21/8692,conf/icmcs/RenGRCH12,2,63/7642,27,5,0.2653975063681458,0.00031738195154635537,2012.0
Zhixiang Ren,21/8692,journals/tmm/GaoCTR14,2,35/5873,27,2,0.2653975063681458,0.00031738195154635537,2014.0
Zhixiang Ren,21/8692,conf/mm/RenHCR10,2,384358,27,8,0.2653975063681458,0.00031738195154635537,2010.0
Shenghua Gao,63/7642,conf/icmcs/RenGRCH12,4,21/8692,38,5,0.2723120942005062,0.0004466857095837594,2012.0
Shenghua Gao,63/7642,conf/mm/GaoWCT10,4,35/5873,38,8,0.2723120942005062,0.0004466857095837594,2010.0
Shenghua Gao,63/7642,conf/mmm/GaoCC10,4,384358,38,15,0.2723120942005062,0.0004466857095837594,2010.0
Ivor Wai-Hung Tsang,35/5873,journals/tmm/GaoCTR14,3,21/8692,161,2,0.3318803648068669,0.001892536822183823,2014.0
Ivor Wai-Hung Tsang,35/5873,conf/mm/GaoWCT10,3,63/7642,161,8,0.3318803648068669,0.001892536822183823,2010.0
Ivor Wai-Hung Tsang,35/5873,conf/mm/GaoWCT10,3,384358,161,8,0.3318803648068669,0.001892536822183823,2010.0
Zhixiang Ren,21/8692,conf/icmcs/ZhangRRH12,2,95/3115,27,7,0.2653975063681458,0.00031738195154635537,2012.0
Shenghua Gao,63/7642,conf/icmcs/RenGRCH12,4,95/3115,38,3,0.2723120942005062,0.0004466857095837594,2012.0
Zhengxiang Wang,457071,conf/eccv/WangHC10,1,44/3470,13,4,0.261595792478262,0.00015281353222602298,2010.0
Zhengxiang Wang,457071,conf/mm/GaoWCT10,1,384358,13,6,0.261595792478262,0.00015281353222602298,2010.0
Yiqun Hu,44/3470,conf/eccv/WangHC10,2,457071,30,4,0.2957893793144667,0.00035264661282928376,2010.0
Yiqun Hu,44/3470,conf/mm/RenHCR10,2,384358,30,7,0.2957893793144667,0.00035264661282928376,2010.0
Joo-Hwee Lim,56/432,conf/icmcs/WanTLC10,1,62/8429,99,3,0.3089263420724095,0.0011637338223366364,2010.0
Joo-Hwee Lim,56/432,conf/aaaiss/MolinoBLT17,1,38/3641,99,9,0.3089263420724095,0.0011637338223366364,2017.0
Joo-Hwee Lim,56/432,conf/icmcs/WanTLC10,1,384358,99,3,0.3089263420724095,0.0011637338223366364,2010.0
Zhengxiang Wang,457071,conf/mm/GaoWCT10,1,63/7642,13,2,0.261595792478262,0.00015281353222602298,2010.0
Shenghua Gao,63/7642,conf/mm/GaoWCT10,4,457071,38,2,0.2723120942005062,0.0004466857095837594,2010.0
Zhixiang Ren,21/8692,conf/icmcs/RenGRCH12,2,33/5392,27,1,0.2653975063681458,0.00031738195154635537,2012.0
Shenghua Gao,63/7642,conf/icmcs/RenGRCH12,4,33/5392,38,1,0.2723120942005062,0.0004466857095837594,2012.0
Xiangang Cheng,92/5664,journals/cviu/ChengHC11,1,44/3470,12,1,0.2818176641421331,0.00014105864513171352,2011.0
Xiangang Cheng,92/5664,conf/mmm/GaoCC10,1,384358,12,7,0.2818176641421331,0.00014105864513171352,2010.0
Yiqun Hu,44/3470,journals/cviu/ChengHC11,2,92/5664,30,1,0.2957893793144667,0.00035264661282928376,2011.0
Shenghua Gao,63/7642,conf/mmm/GaoCC10,4,92/5664,38,2,0.2723120942005062,0.0004466857095837594,2010.0
Xiangang Cheng,92/5664,conf/mmm/GaoCC10,1,63/7642,12,2,0.2818176641421331,0.00014105864513171352,2010.0
Yi Yang 0001,33/4854-1,journals/pr/YangWXZC10,1,84/3254-1,9,1,0.2679770413688542,0.00010579398384878514,2010.0
Yi Yang 0001,33/4854-1,journals/pr/YangWXZC10,1,09/3493-1,9,1,0.2679770413688542,0.00010579398384878514,2010.0
Yi Yang 0001,33/4854-1,journals/pr/YangWXZC10,1,218/7793,9,1,0.2679770413688542,0.00010579398384878514,2010.0
Yi Yang 0001,33/4854-1,journals/pr/YangWXZC10,1,384358,9,1,0.2679770413688542,0.00010579398384878514,2010.0
Fei Wu 0001,84/3254-1,journals/pr/YangWXZC10,1,33/4854-1,20,1,0.2744869661674986,0.00023509774188618918,2010.0
Fei Wu 0001,84/3254-1,journals/pr/YangWXZC10,1,09/3493-1,20,1,0.2744869661674986,0.00023509774188618918,2010.0
Fei Wu 0001,84/3254-1,conf/mm/XuZX0Z0Z17,1,218/7793,20,2,0.2744869661674986,0.00023509774188618918,2017.0
Fei Wu 0001,84/3254-1,journals/pr/YangWXZC10,1,384358,20,1,0.2744869661674986,0.00023509774188618918,2010.0
Yueting Zhuang,218/7793,journals/pr/YangWXZC10,2,33/4854-1,22,1,0.2813050645142954,0.0002586075160748081,2010.0
Yueting Zhuang,218/7793,conf/mm/XuZX0Z0Z17,2,84/3254-1,22,2,0.2813050645142954,0.0002586075160748081,2017.0
Yueting Zhuang,218/7793,journals/pr/YangWXZC10,2,09/3493-1,22,1,0.2813050645142954,0.0002586075160748081,2010.0
Yueting Zhuang,218/7793,journals/pr/YangWXZC10,2,384358,22,1,0.2813050645142954,0.0002586075160748081,2010.0
Yiqun Hu,44/3470,conf/icmcs/ZhangRRH12,2,21/8692,30,3,0.2957893793144667,0.00035264661282928376,2012.0
Yiqun Hu,44/3470,conf/cvpr/HuR10,2,95/3115,30,9,0.2957893793144667,0.00035264661282928376,2010.0
Zhixiang Ren,21/8692,conf/icmcs/ZhangRRH12,2,44/3470,27,3,0.2653975063681458,0.00031738195154635537,2012.0
Shenghua Gao,63/7642,conf/cvpr/GaoTCZ10,4,84/8411,38,1,0.2723120942005062,0.0004466857095837594,2010.0
Ivor Wai-Hung Tsang,35/5873,conf/cvpr/GaoTCZ10,3,84/8411,161,1,0.3318803648068669,0.001892536822183823,2010.0
Peilin Zhao,84/8411,conf/cvpr/GaoTCZ10,2,63/7642,83,1,0.3263112781459137,0.0009756556288276851,2010.0
Peilin Zhao,84/8411,conf/cvpr/GaoTCZ10,2,35/5873,83,1,0.3263112781459137,0.0009756556288276851,2010.0
Peilin Zhao,84/8411,conf/cvpr/GaoTCZ10,2,384358,83,1,0.3263112781459137,0.0009756556288276851,2010.0
Xiangang Cheng,92/5664,conf/icmcs/ChengWCH10,1,49/3441,12,1,0.2818176641421331,0.00014105864513171352,2010.0
Xiangang Cheng,92/5664,conf/icmcs/ChengWCH10,1,56/5807-1,12,1,0.2818176641421331,0.00014105864513171352,2010.0
Xian-Sheng Hua 0001,56/5807-1,conf/icmcs/ChengWCH10,2,92/5664,87,1,0.3215933458964195,0.0010226751772049228,2010.0
Xian-Sheng Hua 0001,56/5807-1,conf/icmcs/ChengWCH10,2,49/3441,87,1,0.3215933458964195,0.0010226751772049228,2010.0
Xian-Sheng Hua 0001,56/5807-1,conf/icmcs/ChengWCH10,2,384358,87,1,0.3215933458964195,0.0010226751772049228,2010.0
Shenghua Gao,63/7642,conf/mir/WangCG10,4,70/6155-4,38,1,0.2723120942005062,0.0004466857095837594,2010.0
Zhengxiang Wang,457071,conf/mm/GaoWCT10,1,35/5873,13,1,0.261595792478262,0.00015281353222602298,2010.0
Ivor Wai-Hung Tsang,35/5873,conf/mm/GaoWCT10,3,457071,161,1,0.3318803648068669,0.001892536822183823,2010.0
Joey Tianyi Zhou,123/5110,conf/interspeech/HouXZC020,2,214/9959,103,2,0.3349576988155668,0.0012107533707138743,2020.0
Joey Tianyi Zhou,123/5110,conf/interspeech/HouXZC020,2,125/2814,103,2,0.3349576988155668,0.0012107533707138743,2020.0
Joey Tianyi Zhou,123/5110,conf/interspeech/HouXPZC020,2,148/9588,103,1,0.3349576988155668,0.0012107533707138743,2020.0
Joey Tianyi Zhou,123/5110,conf/interspeech/HouXZC020,2,36/4118,103,2,0.3349576988155668,0.0012107533707138743,2020.0
Joey Tianyi Zhou,123/5110,conf/interspeech/HouXZC020,2,c/ChngEngSiong,103,2,0.3349576988155668,0.0012107533707138743,2020.0
AiTi Aw,40/357,conf/aclnews/LiWACL18,1,70/313,13,1,0.2674412320994326,0.00015281353222602298,2018.0
AiTi Aw,40/357,conf/aclnews/LiWACL18,1,120/4133,13,1,0.2674412320994326,0.00015281353222602298,2018.0
AiTi Aw,40/357,conf/aclnews/LiWACL18,1,36/4118,13,1,0.2674412320994326,0.00015281353222602298,2018.0
AiTi Aw,40/357,conf/aclnews/LiWACL18,1,c/ChngEngSiong,13,1,0.2674412320994326,0.00015281353222602298,2018.0
Lei Meng,118/5253,conf/hci/YuMTFHGSML18,1,153/0728,50,3,0.3119543635160263,0.000587744354715473,2018.0
Lei Meng,118/5253,conf/hci/TianMLSCLGM17,1,00/4516,50,1,0.3119543635160263,0.000587744354715473,2017.0
Lei Meng,118/5253,conf/mir/MengTLNCM15,1,76/3131,50,5,0.3119543635160263,0.000587744354715473,2015.0
Lei Meng,118/5253,conf/hci/YuMTFHGSML18,1,202/0204,50,3,0.3119543635160263,0.000587744354715473,2018.0
Lei Meng,118/5253,conf/hci/YuMTFHGSML18,1,03/1554,50,3,0.3119543635160263,0.000587744354715473,2018.0
Lei Meng,118/5253,conf/iccse/MengHTSCGML17,1,c/ChngEngSiong,50,2,0.3119543635160263,0.000587744354715473,2017.0
Lei Meng,118/5253,conf/mir/MengTLNCM15,1,m/ChunyanMiao,50,7,0.3119543635160263,0.000587744354715473,2015.0
Siyuan Liu,00/4516,conf/hci/TianMLSCLGM17,1,153/0728,115,1,0.3309039850227333,0.0013518120158455878,2017.0
Siyuan Liu,00/4516,conf/hci/TianMLSCLGM17,1,118/5253,115,1,0.3309039850227333,0.0013518120158455878,2017.0
Siyuan Liu,00/4516,conf/fuzzIEEE/LiuSMLM14,1,76/3131,115,11,0.3309039850227333,0.0013518120158455878,2014.0
Siyuan Liu,00/4516,conf/hci/TianMLSCLGM17,1,202/0204,115,1,0.3309039850227333,0.0013518120158455878,2017.0
Siyuan Liu,00/4516,conf/uic/ShenCSL18,1,03/1554,115,7,0.3309039850227333,0.0013518120158455878,2018.0
Siyuan Liu,00/4516,conf/hci/TianMLSCLGM17,1,c/ChngEngSiong,115,1,0.3309039850227333,0.0013518120158455878,2017.0
Siyuan Liu,00/4516,conf/atal/LiuMTK10,1,m/ChunyanMiao,115,21,0.3309039850227333,0.0013518120158455878,2010.0
Lei Meng,118/5253,conf/iccse/MengHTSCGML17,1,166/6457,50,1,0.3119543635160263,0.000587744354715473,2017.0
Kaiyu Feng,140/7434,journals/corr/abs-2103-04541,4,287/4322,51,1,0.3016579300256004,0.0005994992418097825,2021.0
Kaiyu Feng,140/7434,journals/corr/abs-2103-04541,4,181/2834,51,1,0.3016579300256004,0.0005994992418097825,2021.0
Kaiyu Feng,140/7434,journals/corr/abs-2103-04541,4,85/1868,51,1,0.3016579300256004,0.0005994992418097825,2021.0
Kaiyu Feng,140/7434,journals/corr/abs-2103-04541,4,58/10813,51,1,0.3016579300256004,0.0005994992418097825,2021.0
Zheng Wang,181/2834,journals/corr/abs-2103-04541,1,287/4322,29,1,0.2774491941135248,0.0003408917257349743,2021.0
Zheng Wang,181/2834,journals/corr/abs-2103-04541,1,140/7434,29,1,0.2774491941135248,0.0003408917257349743,2021.0
Zheng Wang,181/2834,journals/corr/abs-2103-04541,1,85/1868,29,1,0.2774491941135248,0.0003408917257349743,2021.0
Zheng Wang,181/2834,journals/corr/abs-1812-06668,1,33/3180,29,6,0.2774491941135248,0.0003408917257349743,2018.0
Zheng Wang,181/2834,conf/ivs/JuWLZC20,1,58/10813,29,7,0.2774491941135248,0.0003408917257349743,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/cogcom/CaiNLZCCL20,3,247/9265,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/cogcom/CaiNLZCCL20,3,30/2864,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/cogcom/CaiNLZCCL20,3,87/660,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/cogcom/CaiNLZCCL20,3,47/1961,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,journals/cogcom/CaiNLZCCL20,3,38/8396,161,1,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,conf/aaai/WeiCLNL11,3,33/3180,161,12,0.3135056379070062,0.001892536822183823,2011.0
Zhida Chen,125/6665,journals/pvldb/ChenCCMA20,1,79/5815,19,1,0.2634478720289585,0.0002233428547918797,2020.0
Zhida Chen,125/6665,journals/pvldb/ChenCCMA20,1,73/10806,19,1,0.2634478720289585,0.0002233428547918797,2020.0
Zhida Chen,125/6665,conf/sigmod/ChenCA20,1,a/WGAref,19,2,0.2634478720289585,0.0002233428547918797,2020.0
Zhida Chen,125/6665,journals/corr/ChenCZFC16,1,33/3180,19,5,0.2634478720289585,0.0002233428547918797,2016.0
Walid G. Aref,a/WGAref,journals/pvldb/ChenCCMA20,1,79/5815,6,1,0.2619142123786087,7.052932256585676e-05,2020.0
Walid G. Aref,a/WGAref,conf/sigmod/ChenCA20,1,125/6665,6,2,0.2619142123786087,7.052932256585676e-05,2020.0
Walid G. Aref,a/WGAref,journals/pvldb/ChenCCMA20,1,73/10806,6,1,0.2619142123786087,7.052932256585676e-05,2020.0
Walid G. Aref,a/WGAref,conf/sigmod/ChenCA20,1,33/3180,6,2,0.2619142123786087,7.052932256585676e-05,2020.0
Zheng Wang,181/2834,journals/corr/abs-2003-02542,1,155/1107,29,2,0.2774491941135248,0.0003408917257349743,2020.0
Yiding Liu,155/1107,journals/corr/abs-2003-02542,2,181/2834,27,2,0.2709331289519065,0.00031738195154635537,2020.0
Yiding Liu,155/1107,journals/corr/abs-2003-02542,2,58/10813,27,2,0.2709331289519065,0.00031738195154635537,2020.0
Yiding Liu,155/1107,journals/pvldb/FengZLC16,2,33/3180,27,8,0.2709331289519065,0.00031738195154635537,2016.0
Kaiyu Feng,140/7434,conf/sigmod/FengCBM14,4,35/6569,51,6,0.3016579300256004,0.0005994992418097825,2014.0
Kaiyu Feng,140/7434,conf/sigmod/FengCBM14,4,b/SSBhowmick,51,5,0.3016579300256004,0.0005994992418097825,2014.0
Tao Guo,43/56,journals/corr/abs-1709-09287,5,35/6569,37,3,0.2676364816266933,0.00043493082248945,2017.0
Tao Guo,43/56,journals/corr/abs-1709-09287,5,b/SSBhowmick,37,3,0.2676364816266933,0.00043493082248945,2017.0
Shuai Ma 0001,35/6569,conf/sigmod/FengCBM14,1,140/7434,25,6,0.2680350953206239,0.0002938721773577365,2014.0
Shuai Ma 0001,35/6569,journals/corr/abs-1709-09287,1,43/56,25,3,0.2680350953206239,0.0002938721773577365,2017.0
Shuai Ma 0001,35/6569,conf/sigmod/FengCBM14,1,33/3180,25,6,0.2680350953206239,0.0002938721773577365,2014.0
Shuai Ma 0001,35/6569,conf/sigmod/FengCBM14,1,b/SSBhowmick,25,4,0.2680350953206239,0.0002938721773577365,2014.0
Xiucheng Li,152/8201,conf/kdd/LiCCC17,1,58/4223,17,3,0.2764881700606162,0.0001998330806032608,2017.0
Yun Cheng,58/4223,conf/kdd/LiCCC17,1,152/8201,8,3,0.2722147355683287,9.403909675447567e-05,2017.0
Yun Cheng,58/4223,conf/kdd/LiCCC17,1,33/3180,8,3,0.2722147355683287,9.403909675447567e-05,2017.0
Yiding Liu,155/1107,journals/pvldb/FengZLC16,2,127/6172-1,27,4,0.2709331289519065,0.00031738195154635537,2016.0
Yiding Liu,155/1107,conf/icde/Liu0CB20,2,20/3716,27,1,0.2709331289519065,0.00031738195154635537,2020.0
Kaiqi Zhao 0001,127/6172-1,journals/pvldb/FengZLC16,2,155/1107,42,4,0.2795492416753749,0.0004937052579609973,2016.0
Kaiqi Zhao 0001,127/6172-1,conf/icde/Liu0CB20,2,20/3716,42,1,0.2795492416753749,0.0004937052579609973,2020.0
Kaiqi Zhao 0001,127/6172-1,conf/icde/ZhaoCYZ15,2,33/3180,42,14,0.2795492416753749,0.0004937052579609973,2015.0
Zhifeng Bao,20/3716,conf/icde/Liu0CB20,2,155/1107,25,1,0.2605696835676301,0.0002938721773577365,2020.0
Zhifeng Bao,20/3716,conf/icde/Liu0CB20,2,127/6172-1,25,1,0.2605696835676301,0.0002938721773577365,2020.0
Zhifeng Bao,20/3716,journals/corr/WangBCSC17,2,33/3180,25,7,0.2605696835676301,0.0002938721773577365,2017.0
Ziyang Wang,18/6842,journals/corr/abs-2012-05422,1,24/4105-2,16,3,0.2668643839309787,0.00018807819350895135,2020.0
Ziyang Wang,18/6842,journals/corr/abs-2012-05422,1,l/XiaoliLi,16,3,0.2668643839309787,0.00018807819350895135,2020.0
Ziyang Wang,18/6842,journals/corr/abs-2012-05422,1,46/9687,16,3,0.2668643839309787,0.00018807819350895135,2020.0
Ziyang Wang,18/6842,journals/corr/abs-2011-10173,1,132/3541,16,2,0.2668643839309787,0.00018807819350895135,2020.0
Ziyang Wang,18/6842,journals/corr/abs-2012-05422,1,33/3180,16,3,0.2668643839309787,0.00018807819350895135,2020.0
Wei Wei 0002,24/4105-2,journals/corr/abs-2012-05422,1,18/6842,50,3,0.304179471419791,0.000587744354715473,2020.0
Wei Wei 0002,24/4105-2,conf/aaai/WeiCLNL11,1,l/XiaoliLi,50,4,0.304179471419791,0.000587744354715473,2011.0
Wei Wei 0002,24/4105-2,journals/access/ChengWMLM20,1,46/9687,50,4,0.304179471419791,0.000587744354715473,2020.0
Wei Wei 0002,24/4105-2,journals/corr/abs-2011-10173,1,132/3541,50,2,0.304179471419791,0.000587744354715473,2020.0
Wei Wei 0002,24/4105-2,conf/aaai/WeiCLNL11,1,33/3180,50,6,0.304179471419791,0.000587744354715473,2011.0
Xiao-Li Li 0001,l/XiaoliLi,journals/corr/abs-2012-05422,3,18/6842,161,3,0.3135056379070062,0.001892536822183823,2020.0
Xiaoli Li 0001,l/XiaoliLi,conf/aaai/WeiCLNL11,3,24/4105-2,161,4,0.3135056379070062,0.001892536822183823,2011.0
Xiao-Li Li 0001,l/XiaoliLi,journals/corr/abs-2012-05422,3,46/9687,161,3,0.3135056379070062,0.001892536822183823,2020.0
Xiao-Li Li 0001,l/XiaoliLi,journals/corr/abs-2011-10173,3,132/3541,161,2,0.3135056379070062,0.001892536822183823,2020.0
Xian-Ling Mao,46/9687,journals/corr/abs-2012-05422,1,18/6842,25,3,0.3001758961606114,0.0002938721773577365,2020.0
Xianling Mao,46/9687,journals/access/ChengWMLM20,1,24/4105-2,25,4,0.3001758961606114,0.0002938721773577365,2020.0
Xian-Ling Mao,46/9687,journals/corr/abs-2012-05422,1,l/XiaoliLi,25,3,0.3001758961606114,0.0002938721773577365,2020.0
Xian-Ling Mao,46/9687,journals/corr/abs-2011-10173,1,132/3541,25,2,0.3001758961606114,0.0002938721773577365,2020.0
Xian-Ling Mao,46/9687,journals/corr/abs-2012-05422,1,33/3180,25,3,0.3001758961606114,0.0002938721773577365,2020.0
Minghui Qiu,132/3541,journals/corr/abs-2011-10173,1,18/6842,11,2,0.2668643839309787,0.00012930375803740405,2020.0
